date,volume,turnover,open,open,high,lable,low,close
2021/8/16 22:20,5410,97893950,474148,18095,18130,18090,18090,18120
2021/8/16 22:30,5040,91661630,473201,18120,18130,18095,18095,18120
2021/8/16 22:40,6211,112419100,473848,18120,18150,18120,18120,18125
2021/8/16 22:50,5500,99550000,473065,18130,18150,18115,18115,18145
2021/8/17 9:00,38885,709544980,480107,18160,18300,18160,18160,18270
2021/8/17 9:10,35546,651952760,485329,18265,18380,18265,18265,18340
2021/8/17 9:20,19220,352388520,484656,18350,18360,18305,18305,18340
2021/8/17 9:30,11777,216379565,485952,18340,18380,18335,18335,18345
2021/8/17 9:40,17593,323690035,489490,18345,18425,18345,18345,18415
2021/8/17 9:50,18817,346537465,491425,18410,18445,18380,18380,18400
2021/8/17 10:00,10740,197128175,491617,18395,18420,18385,18385,18410
2021/8/17 10:10,7789,143394580,491490,18410,18415,18365,18365,18395
2021/8/17 10:31,7566,139402720,491285,18395,18400,18365,18365,18380
2021/8/17 10:40,4255,77653750,491830,18380,18410,18365,18365,18395
2021/8/17 10:50,4024,74840445,492811,18395,18420,18390,18390,18420
2021/8/17 11:00,5843,106663965,492035,18420,18420,18385,18385,18405
2021/8/17 11:10,3019,56558600,491535,18405,18410,18380,18380,18390
2021/8/17 11:20,7177,131052020,490185,18385,18400,18360,18360,18375
2021/8/17 13:30,14437,265174445,488576,18370,18370,18325,18325,18330
2021/8/17 13:40,15219,279605955,490148,18335,18385,18310,18310,18315
2021/8/17 13:50,8996,164356920,490993,18315,18355,18310,18310,18345
2021/8/17 14:00,4450,81301500,490989,18340,18345,18315,18315,18325
2021/8/17 14:10,7541,137774070,491220,18325,18330,18305,18305,18315
2021/8/17 14:20,14637,267417990,486934,18315,18315,18270,18270,18280
2021/8/17 14:30,13939,254665530,485519,18280,18310,18245,18245,18300
2021/8/17 14:40,5682,103810140,486047,18300,18300,18275,18275,18300
2021/8/17 14:50,10242,189079695,485705,18295,18315,18280,18280,18300
2021/8/17 20:55,4784,87762480,482983,18300,18345,18300,18300,18345
2021/8/17 21:00,19763,361693090,484200,18330,18330,18270,18270,18285
2021/8/17 21:10,6846,125350260,485136,18280,18330,18280,18280,18330
2021/8/17 21:20,4951,90652810,486721,18330,18330,18295,18295,18300
2021/8/17 21:30,6444,117989640,487353,18295,18335,18290,18290,18325
2021/8/17 21:40,12662,232395720,489589,18325,18385,18320,18320,18355
2021/8/17 21:50,6843,125675225,490402,18355,18380,18350,18350,18365
2021/8/17 22:00,5243,96415655,490552,18360,18380,18355,18355,18375
2021/8/17 22:10,12861,236546100,492154,18375,18425,18370,18370,18395
2021/8/17 22:20,8381,154151430,491323,18395,18415,18375,18375,18410
2021/8/17 22:30,10324,189889290,491908,18415,18450,18400,18400,18420
2021/8/17 22:40,9079,167681460,493422,18425,18465,18415,18415,18465
2021/8/17 22:50,20068,370372215,495070,18460,18505,18445,18445,18490
2021/8/18 9:00,33374,614863480,492365,18420,18445,18380,18380,18415
2021/8/18 9:10,11546,212273210,493064,18415,18445,18395,18395,18435
2021/8/18 9:20,8253,152638515,493586,18435,18445,18410,18410,18410
2021/8/18 9:30,7714,141860460,493858,18405,18425,18395,18395,18415
2021/8/18 9:40,7248,133290720,494086,18415,18415,18380,18380,18395
2021/8/18 9:50,15578,285419610,492860,18390,18390,18335,18335,18335
2021/8/18 10:00,15149,278514365,492094,18335,18370,18305,18305,18310
2021/8/18 10:10,23976,439048170,487660,18305,18315,18250,18250,18270
2021/8/18 10:31,11830,217026765,487372,18270,18310,18260,18260,18305
2021/8/18 10:40,10474,191981960,487535,18305,18330,18270,18270,18315
2021/8/18 10:50,7820,143614300,487594,18315,18350,18295,18295,18330
2021/8/18 11:00,5655,103854075,487671,18325,18365,18315,18315,18345
2021/8/18 11:10,5030,92375950,487495,18345,18355,18320,18320,18340
2021/8/18 11:20,4406,80916190,487371,18330,18335,18300,18300,18315
2021/8/18 13:30,11580,212301485,487724,18315,18355,18275,18275,18280
2021/8/18 13:40,6439,118220040,487801,18285,18310,18275,18275,18305
2021/8/18 13:50,3405,62515800,487815,18305,18315,18285,18285,18295
2021/8/18 14:00,5304,97381440,488702,18295,18300,18270,18270,18275
2021/8/18 14:10,10354,188432520,486920,18275,18325,18275,18275,18285
2021/8/18 14:20,4696,86195080,487426,18280,18295,18275,18275,18285
2021/8/18 14:30,16534,302259710,486192,18285,18300,18230,18230,18300
2021/8/18 14:40,7147,131147450,486321,18300,18310,18275,18275,18295
2021/8/18 14:50,9286,170398100,486216,18295,18315,18285,18285,18290
2021/8/18 20:55,6520,119609400,482485,18290,18345,18290,18290,18345
2021/8/18 21:00,27761,509618355,486620,18335,18420,18325,18325,18410
2021/8/18 21:10,13563,249188085,487468,18410,18410,18340,18340,18340
2021/8/18 21:20,30557,558674490,488339,18345,18350,18215,18215,18235
2021/8/18 21:30,23365,426245130,488800,18225,18270,18215,18215,18220
2021/8/18 21:40,37908,689206890,489481,18220,18250,18135,18135,18135
2021/8/18 21:50,19602,355837410,490478,18140,18185,18135,18135,18170
2021/8/18 22:00,24145,438136385,491442,18170,18170,18110,18110,18120
2021/8/18 22:10,43345,783794705,488069,18125,18125,18015,18015,18075
2021/8/18 22:20,20802,376889660,489276,18075,18145,18050,18050,18095
2021/8/18 22:30,20886,379042340,486411,18095,18130,18025,18025,18045
2021/8/18 22:40,13806,248377570,485209,18040,18075,18025,18025,18060
2021/8/18 22:50,10573,191391120,484271,18065,18115,18060,18060,18110
2021/8/19 9:00,26410,478537585,482662,18125,18140,18065,18065,18100
2021/8/19 9:10,21756,393710305,480517,18100,18135,18055,18055,18115
2021/8/19 9:20,9839,178774630,479824,18115,18140,18110,18110,18140
2021/8/19 9:30,14054,255361180,478703,18140,18170,18130,18130,18155
2021/8/19 9:40,7599,138073830,479319,18155,18190,18140,18140,18185
2021/8/19 9:50,17400,316158000,477682,18185,18245,18185,18185,18210
2021/8/19 10:00,8419,152973230,477169,18215,18240,18205,18205,18235
2021/8/19 10:10,4550,82673500,476860,18235,18240,18210,18210,18210
2021/8/19 10:31,13081,239256410,476168,18210,18210,18140,18140,18140
2021/8/19 10:40,16183,294045110,476744,18140,18140,18080,18080,18115
2021/8/19 10:50,8760,159169200,476714,18110,18170,18110,18110,18135
2021/8/19 11:00,6533,118704610,476755,18135,18145,18105,18105,18115
2021/8/19 11:10,10303,187205510,475805,18115,18160,18090,18090,18160
2021/8/19 11:20,8300,150811000,476227,18155,18195,18140,18140,18170
2021/8/19 13:30,8807,160023190,477069,18175,18215,18160,18160,18185
2021/8/19 13:40,15460,280908200,479032,18190,18275,18185,18185,18265
2021/8/19 13:50,6560,119195200,479814,18260,18260,18220,18220,18240
2021/8/19 14:00,6871,124846070,478375,18240,18265,18230,18230,18260
2021/8/19 14:10,9476,174744890,477697,18260,18315,18245,18245,18315
2021/8/19 14:20,21913,400944310,475068,18310,18355,18265,18265,18275
2021/8/19 14:30,8990,163438200,475114,18280,18325,18265,18265,18265
2021/8/19 14:40,15979,293298600,474944,18275,18275,18215,18215,18255
2021/8/19 14:50,14138,257099530,472928,18255,18320,18255,18255,18265
2021/8/19 20:55,6215,112180750,470359,18265,18265,18050,18050,18050
2021/8/19 21:00,79560,1430911500,466038,18060,18100,17905,17905,18030
2021/8/19 21:10,29518,531605285,466913,18030,18040,17945,17945,17945
2021/8/19 21:20,26744,479127725,469316,17945,17960,17915,17915,17945
2021/8/19 21:30,19994,359492120,468115,17935,17985,17920,17920,17940
2021/8/19 21:40,15497,277748420,469037,17930,17995,17920,17920,17975
2021/8/19 21:50,10074,181080150,469426,17975,17980,17935,17935,17940
2021/8/19 22:00,12143,218270425,468918,17935,17950,17925,17925,17945
2021/8/19 22:10,7864,140370035,469558,17945,17950,17920,17920,17940
2021/8/19 22:20,20404,365519815,468803,17945,17955,17870,17870,17880
2021/8/19 22:30,39678,707461450,464586,17880,17880,17805,17805,17845
2021/8/19 22:40,16469,294615610,461516,17845,17870,17815,17815,17845
2021/8/19 22:50,12992,232540295,458943,17845,17850,17815,17815,17830
2021/8/20 9:00,27068,483843480,457449,17865,17940,17860,17860,17920
2021/8/20 9:10,12087,216719910,456603,17920,17925,17860,17860,17870
2021/8/20 9:20,8792,157640560,456329,17870,17900,17870,17870,17890
2021/8/20 9:30,8246,147850780,455374,17885,17900,17855,17855,17855
2021/8/20 9:40,7520,134768740,454767,17860,17875,17835,17835,17840
2021/8/20 9:50,6400,114720000,454858,17845,17890,17840,17840,17890
2021/8/20 10:00,9588,171864900,454315,17885,17890,17825,17825,17830
2021/8/20 10:10,4167,74673980,453952,17825,17845,17825,17825,17830
2021/8/20 10:31,10652,190883840,452912,17830,17850,17805,17805,17830
2021/8/20 10:40,6728,120565760,451911,17825,17860,17815,17815,17855
2021/8/20 10:50,7568,135006780,451107,17855,17885,17845,17845,17870
2021/8/20 11:00,6057,108511155,450150,17875,17875,17830,17830,17835
2021/8/20 11:10,11405,204320575,449834,17835,17840,17810,17810,17815
2021/8/20 11:20,48372,858771755,451963,17815,17820,17675,17675,17690
2021/8/20 13:30,66702,1177354380,451657,17690,17690,17550,17550,17650
2021/8/20 13:40,17111,302824385,452971,17655,17675,17635,17635,17655
2021/8/20 13:50,15128,265249345,451382,17650,17650,17570,17570,17595
2021/8/20 14:00,18588,330645120,452896,17585,17620,17560,17560,17580
2021/8/20 14:10,22833,402469410,451657,17580,17585,17530,17530,17570
2021/8/20 14:20,16018,281374130,453955,17570,17600,17550,17550,17600
2021/8/20 14:30,10756,191671920,452885,17595,17595,17550,17550,17560
2021/8/20 14:40,12924,226464680,451305,17560,17565,17535,17535,17545
2021/8/20 14:50,20990,370467640,446170,17540,17605,17540,17540,17595
2021/8/20 20:55,3992,70259200,445474,17595,17600,17595,17595,17600
2021/8/20 21:00,26218,462192050,445348,17620,17650,17590,17590,17635
2021/8/20 21:10,18160,320795550,443288,17640,17695,17625,17625,17695
2021/8/20 21:20,13292,234779190,444299,17695,17695,17635,17635,17640
2021/8/20 21:30,8187,144459615,445090,17645,17670,17635,17635,17645
2021/8/20 21:40,7333,129776695,445148,17645,17700,17645,17645,17690
2021/8/20 21:50,9361,165654365,444835,17690,17705,17670,17670,17700
2021/8/20 22:00,17531,310550545,445177,17700,17750,17695,17695,17715
2021/8/20 22:10,6302,111876710,445854,17715,17750,17710,17710,17735
2021/8/20 22:20,10230,181367130,445139,17740,17755,17680,17680,17685
2021/8/20 22:30,9722,171836350,444949,17680,17750,17675,17675,17740
2021/8/20 22:40,7069,125631560,444950,17745,17770,17740,17740,17760
2021/8/20 22:50,10681,189580470,443009,17760,17765,17720,17720,17725
2021/8/23 9:00,31976,569096640,440548,17735,17835,17735,17735,17800
2021/8/23 9:10,10639,189316960,438894,17800,17805,17770,17770,17790
2021/8/23 9:20,7948,141752285,437853,17790,17815,17775,17775,17810
2021/8/23 9:30,9802,173642430,436732,17815,17815,17755,17755,17765
2021/8/23 9:40,6414,114698295,435750,17770,17820,17765,17765,17810
2021/8/23 9:50,6274,111175280,435529,17815,17820,17755,17755,17770
2021/8/23 10:00,4048,71730560,435309,17775,17785,17755,17755,17755
2021/8/23 10:10,7847,139048840,435649,17760,17765,17725,17725,17730
2021/8/23 10:31,19116,339996230,434234,17730,17805,17685,17685,17790
2021/8/23 10:40,12703,226484900,434314,17790,17825,17785,17785,17800
2021/8/23 10:50,16637,296381420,433806,17800,17895,17800,17800,17875
2021/8/23 11:00,30236,540911230,431427,17875,17950,17875,17875,17890
2021/8/23 11:10,7913,142053905,431308,17890,17915,17870,17870,17875
2021/8/23 11:20,9319,167103595,431803,17870,17895,17855,17855,17865
2021/8/23 13:30,10306,183034560,432014,17870,17880,17830,17830,17840
2021/8/23 13:40,4207,76433635,432262,17840,17855,17835,17835,17845
2021/8/23 13:50,7205,127996825,432933,17845,17885,17835,17835,17865
2021/8/23 14:00,5996,106518940,432772,17865,17890,17855,17855,17865
2021/8/23 14:10,4052,71983780,433002,17865,17880,17850,17850,17870
2021/8/23 14:20,6779,122266410,433973,17870,17905,17870,17870,17890
2021/8/23 14:30,6906,122719620,433059,17890,17890,17845,17845,17860
2021/8/23 14:40,2658,47232660,432558,17860,17865,17845,17845,17860
2021/8/23 14:50,10040,180346295,431549,17860,17895,17840,17840,17860
2021/8/23 20:55,11752,210360800,421577,17860,17900,17860,17860,17900
2021/8/23 21:00,25115,448452490,423570,17900,17900,17805,17805,17835
2021/8/23 21:10,8742,155958140,424485,17840,17845,17810,17810,17815
2021/8/23 21:20,15512,275925340,427192,17815,17820,17750,17750,17760
2021/8/23 21:30,12066,214815410,427874,17760,17800,17755,17755,17785
2021/8/23 21:40,7726,137387195,427821,17785,17805,17740,17740,17750
2021/8/23 21:50,8078,143545395,429181,17750,17770,17720,17720,17740
2021/8/23 22:00,5905,104898190,429345,17735,17780,17735,17735,17760
2021/8/23 22:10,4546,80986990,429062,17760,17785,17760,17760,17785
2021/8/23 22:20,5917,104884560,428137,17785,17795,17765,17765,17765
2021/8/23 22:30,6956,123886360,427703,17765,17790,17740,17740,17740
2021/8/23 22:40,8673,153717505,427244,17740,17740,17715,17715,17735
2021/8/23 22:50,5489,97704200,426727,17735,17755,17720,17720,17740
2021/8/24 9:00,40990,722993695,425543,17760,17760,17585,17585,17625
2021/8/24 9:10,22537,396457040,426214,17625,17645,17565,17565,17570
2021/8/24 9:20,17102,301318420,428559,17570,17595,17540,17540,17585
2021/8/24 9:30,16682,293533980,428066,17580,17655,17580,17580,17625
2021/8/24 9:40,11992,211561000,426489,17625,17645,17570,17570,17580
2021/8/24 9:50,13189,232684990,424273,17580,17670,17575,17575,17635
2021/8/24 10:00,5903,104254405,423935,17635,17640,17600,17600,17605
2021/8/24 10:10,3535,62587175,423879,17600,17615,17585,17585,17590
2021/8/24 10:31,4180,74006900,423353,17585,17625,17585,17585,17620
2021/8/24 10:40,6581,115170765,424014,17620,17630,17575,17575,17585
2021/8/24 10:50,7494,132643800,424319,17585,17605,17560,17560,17570
2021/8/24 11:00,23930,420335980,424146,17570,17575,17505,17505,17520
2021/8/24 11:10,45192,790246865,422341,17515,17535,17410,17410,17435
2021/8/24 11:20,20112,351472500,419011,17430,17470,17410,17410,17410
2021/8/24 13:30,17239,300357835,420128,17415,17460,17405,17405,17460
2021/8/24 13:40,9873,172145315,422180,17455,17455,17415,17415,17425
2021/8/24 13:50,23034,401283490,424168,17425,17425,17375,17375,17410
2021/8/24 14:00,11900,207648250,423356,17405,17450,17395,17395,17410
2021/8/24 14:10,11143,194032805,426667,17410,17415,17370,17370,17395
2021/8/24 14:20,8665,150308575,426499,17395,17400,17375,17375,17375
2021/8/24 14:30,13686,238566420,425254,17375,17430,17365,17365,17405
2021/8/24 14:40,9481,165358640,423852,17410,17420,17385,17385,17405
2021/8/24 14:50,16526,290565055,420980,17400,17410,17375,17375,17385
2021/8/24 20:55,7428,129284340,415382,17385,17405,17385,17385,17405
2021/8/24 21:00,34335,600106455,418706,17415,17520,17415,17415,17520
2021/8/24 21:10,10580,185041415,419507,17520,17520,17475,17475,17510
2021/8/24 21:20,6784,118812115,419196,17510,17515,17480,17480,17510
2021/8/24 21:30,10956,191806515,419231,17510,17550,17505,17505,17545
2021/8/24 21:40,10348,181687350,419362,17545,17570,17540,17540,17550
2021/8/24 21:50,6963,122219840,418753,17550,17550,17520,17520,17535
2021/8/24 22:00,5642,99171970,418528,17535,17555,17515,17515,17550
2021/8/24 22:10,13176,231111060,420528,17555,17600,17550,17550,17600
2021/8/24 22:20,6952,122260580,420763,17600,17600,17565,17565,17565
2021/8/24 22:30,6179,108791005,420426,17565,17585,17545,17545,17555
2021/8/24 22:40,8056,141100840,419404,17555,17560,17510,17510,17515
2021/8/24 22:50,8256,144603840,418099,17515,17530,17505,17505,17520
2021/8/25 9:00,28878,508266165,418461,17605,17645,17565,17565,17615
2021/8/25 9:10,10974,193251755,418921,17620,17630,17585,17585,17595
2021/8/25 9:20,11095,194550825,418782,17595,17595,17545,17545,17560
2021/8/25 9:30,6752,119363090,419548,17560,17600,17550,17550,17565
2021/8/25 9:40,4161,72983940,419880,17570,17590,17555,17555,17565
2021/8/25 9:50,4949,86805460,420076,17565,17580,17530,17530,17535
2021/8/25 10:00,10908,191326320,419467,17535,17555,17510,17510,17510
2021/8/25 10:10,5222,91593880,418887,17510,17565,17510,17510,17555
2021/8/25 10:31,6038,105906520,419018,17555,17565,17515,17515,17525
2021/8/25 10:40,5198,91172920,419295,17525,17580,17515,17515,17560
2021/8/25 10:50,6112,107204480,419373,17560,17595,17560,17560,17585
2021/8/25 11:00,6185,108484900,418616,17580,17600,17550,17550,17580
2021/8/25 11:10,3183,55829820,418546,17580,17580,17550,17550,17560
2021/8/25 11:20,5168,90646720,417983,17560,17565,17525,17525,17545
2021/8/25 13:30,6039,105924060,418347,17545,17585,17540,17540,17550
2021/8/25 13:40,3450,60513000,418636,17550,17560,17535,17535,17545
2021/8/25 13:50,7242,127024680,419339,17545,17545,17505,17505,17515
2021/8/25 14:00,6459,113290860,419603,17510,17565,17505,17505,17540
2021/8/25 14:10,4276,75001040,419001,17540,17545,17515,17515,17525
2021/8/25 14:20,5342,93698680,418443,17525,17570,17525,17525,17540
2021/8/25 14:30,10693,187555220,418434,17535,17555,17525,17525,17550
2021/8/25 14:40,5010,87875400,418182,17550,17570,17545,17545,17555
2021/8/25 14:50,8324,146002960,416460,17560,17580,17545,17545,17555
2021/8/25 20:55,7189,126526400,410772,17555,17600,17555,17555,17600
2021/8/25 21:00,22085,388988740,411023,17595,17645,17575,17575,17625
2021/8/25 21:10,12309,216761490,411230,17625,17630,17570,17570,17585
2021/8/25 21:20,8733,153367160,412155,17585,17590,17550,17550,17565
2021/8/25 21:30,12943,227371550,412573,17560,17595,17525,17525,17565
2021/8/25 21:40,5724,100685160,412537,17565,17585,17550,17550,17555
2021/8/25 21:50,6863,120340940,412479,17555,17565,17525,17525,17550
2021/8/25 22:00,5018,88241530,412638,17550,17565,17535,17535,17545
2021/8/25 22:10,5794,101454200,413045,17540,17585,17540,17540,17585
2021/8/25 22:20,8429,148657255,413092,17580,17615,17570,17570,17590
2021/8/25 22:30,27777,490915825,412677,17590,17745,17590,17590,17740
2021/8/25 22:40,21079,373254940,412067,17740,17750,17665,17665,17680
2021/8/25 22:50,17133,301883460,409452,17680,17685,17610,17610,17665
2021/8/26 9:00,17844,315305880,409672,17670,17710,17625,17625,17685
2021/8/26 9:10,6171,109689330,409544,17685,17695,17650,17650,17670
2021/8/26 9:20,5867,103435210,409605,17675,17690,17640,17640,17685
2021/8/26 9:30,3212,56627560,409501,17680,17685,17650,17650,17655
2021/8/26 9:40,10118,178380340,409135,17650,17655,17595,17595,17630
2021/8/26 9:50,7228,127429640,409250,17630,17645,17565,17565,17575
2021/8/26 10:00,10629,187121335,410004,17575,17610,17550,17550,17565
2021/8/26 10:10,2911,51306375,410195,17565,17575,17555,17555,17560
2021/8/26 10:31,10009,176408625,409542,17555,17615,17540,17540,17595
2021/8/26 10:40,4440,78255000,409331,17595,17600,17555,17555,17570
2021/8/26 10:50,3881,67714460,409235,17570,17585,17550,17550,17580
2021/8/26 11:00,7383,130088460,409898,17580,17580,17535,17535,17555
2021/8/26 11:10,30348,530515005,411209,17555,17555,17435,17435,17455
2021/8/26 11:20,12790,222730410,411609,17455,17470,17425,17425,17460
2021/8/26 13:30,14930,261713925,412139,17475,17530,17430,17430,17500
2021/8/26 13:40,8577,150869430,412012,17495,17520,17470,17470,17505
2021/8/26 13:50,6655,117061450,411796,17505,17540,17500,17500,17525
2021/8/26 14:00,5999,103872070,411569,17525,17545,17510,17510,17520
2021/8/26 14:10,12825,225527625,410143,17525,17575,17520,17520,17575
2021/8/26 14:20,11464,201594440,410617,17575,17620,17570,17570,17600
2021/8/26 14:30,16356,289473825,409630,17605,17675,17600,17600,17660
2021/8/26 14:40,14683,258273970,409087,17660,17665,17600,17600,17640
2021/8/26 14:50,13544,238238960,406196,17640,17645,17560,17560,17565
2021/8/26 20:55,878,15417680,406147,17565,17565,17560,17560,17560
2021/8/26 21:00,21640,380786530,408428,17560,17635,17555,17555,17635
2021/8/26 21:10,19473,343047345,410370,17630,17645,17585,17585,17620
2021/8/26 21:20,14882,262850705,411947,17620,17690,17620,17620,17670
2021/8/26 21:30,12101,213564490,411983,17665,17685,17630,17630,17635
2021/8/26 21:40,5245,92814220,412255,17640,17665,17630,17630,17660
2021/8/26 21:50,5522,97352860,412056,17660,17670,17635,17635,17650
2021/8/26 22:00,6612,116569560,411847,17650,17655,17615,17615,17625
2021/8/26 22:10,10302,181140985,411673,17625,17625,17575,17575,17585
2021/8/26 22:20,26515,464863475,410217,17585,17585,17480,17480,17525
2021/8/26 22:30,11957,209827350,409266,17520,17585,17515,17515,17530
2021/8/26 22:40,10049,175410640,408416,17530,17545,17480,17480,17485
2021/8/26 22:50,11562,203125945,408146,17485,17505,17470,17470,17470
2021/8/27 9:00,18750,328203310,406677,17470,17510,17440,17440,17495
2021/8/27 9:10,10721,187091170,407258,17500,17500,17445,17445,17465
2021/8/27 9:20,8765,152982355,407689,17460,17480,17430,17430,17475
2021/8/27 9:30,11386,199938160,406569,17470,17540,17470,17470,17530
2021/8/27 9:40,8218,143386655,405958,17530,17530,17465,17465,17470
2021/8/27 9:50,5958,104592690,405982,17470,17490,17460,17460,17465
2021/8/27 10:00,6114,107331270,405718,17465,17525,17460,17460,17525
2021/8/27 10:10,3508,61582940,405504,17525,17525,17480,17480,17505
2021/8/27 10:31,5433,94805145,405184,17505,17545,17500,17500,17530
2021/8/27 10:40,4446,78027300,405344,17530,17550,17520,17520,17545
2021/8/27 10:50,6010,105475500,405597,17545,17560,17510,17510,17515
2021/8/27 11:00,6231,109354050,405372,17515,17550,17495,17495,17535
2021/8/27 11:10,6483,113776650,404982,17535,17570,17530,17530,17560
2021/8/27 11:20,7714,135380700,403743,17560,17585,17545,17545,17545
2021/8/27 13:30,11791,208323380,404192,17555,17605,17550,17550,17575
2021/8/27 13:40,5239,91970645,403504,17575,17590,17545,17545,17560
2021/8/27 13:50,6155,108051025,403166,17560,17565,17525,17525,17560
2021/8/27 14:00,4236,74362980,402682,17555,17580,17545,17545,17575
2021/8/27 14:10,7533,132241815,402857,17575,17605,17570,17570,17585
2021/8/27 14:20,3591,63040005,402728,17585,17595,17565,17565,17585
2021/8/27 14:30,7679,134804845,403354,17585,17615,17580,17580,17610
2021/8/27 14:40,9129,160259595,402622,17610,17620,17575,17575,17585
2021/8/27 14:50,8205,144038775,401571,17585,17600,17560,17560,17570
2021/8/27 20:55,2053,36153330,401510,17570,17610,17570,17570,17610
2021/8/27 21:00,24667,434385870,402049,17600,17645,17575,17575,17600
2021/8/27 21:10,11840,208309600,403227,17595,17620,17565,17565,17565
2021/8/27 21:20,11228,197171060,403665,17565,17570,17535,17535,17545
2021/8/27 21:30,10126,177567830,403887,17545,17560,17515,17515,17545
2021/8/27 21:40,7122,124905190,403498,17550,17580,17525,17525,17550
2021/8/27 21:50,5676,99784080,403607,17555,17555,17525,17525,17530
2021/8/27 22:00,7468,130886540,404208,17530,17570,17525,17525,17530
2021/8/27 22:10,5938,104360350,403805,17530,17570,17530,17530,17565
2021/8/27 22:20,7049,123886175,403343,17565,17580,17550,17550,17575
2021/8/27 22:30,7040,123728000,403021,17575,17590,17555,17555,17560
2021/8/27 22:40,4215,74078625,402675,17560,17590,17555,17555,17570
2021/8/27 22:50,4120,71866290,401455,17570,17575,17555,17555,17555
2021/8/30 9:00,42289,748296815,404113,17630,17735,17625,17625,17685
2021/8/30 9:10,14702,259656375,403746,17685,17720,17670,17670,17705
2021/8/30 9:20,8211,145464430,403426,17700,17705,17655,17655,17690
2021/8/30 9:30,6764,119147860,403201,17695,17700,17635,17635,17635
2021/8/30 9:40,12128,214420890,401435,17635,17655,17605,17605,17615
2021/8/30 9:50,6202,110242420,401479,17610,17645,17605,17605,17620
2021/8/30 10:00,13904,243924770,400373,17620,17625,17570,17570,17585
2021/8/30 10:10,4061,71534515,400195,17590,17590,17570,17570,17585
2021/8/30 10:31,17415,306156455,399570,17580,17585,17530,17530,17555
2021/8/30 10:40,13915,243802485,399321,17550,17570,17505,17505,17560
2021/8/30 10:50,7136,125629280,399834,17565,17570,17525,17525,17525
2021/8/30 11:00,12329,215714055,400531,17525,17530,17475,17475,17500
2021/8/30 11:10,30864,538858030,402907,17500,17510,17400,17400,17470
2021/8/30 11:20,17430,306180700,401203,17465,17550,17465,17465,17540
2021/8/30 13:30,13104,230368320,400729,17545,17575,17520,17520,17535
2021/8/30 13:40,8018,140956440,400678,17535,17535,17495,17495,17510
2021/8/30 13:50,7964,138933305,400727,17510,17525,17485,17485,17490
2021/8/30 14:00,7583,133271225,401349,17490,17500,17475,17475,17495
2021/8/30 14:10,8253,144781635,402258,17500,17505,17450,17450,17460
2021/8/30 14:20,10383,182429310,402176,17465,17485,17440,17440,17450
2021/8/30 14:30,13252,230915395,402912,17450,17505,17445,17445,17475
2021/8/30 14:40,17247,300935075,401159,17475,17475,17415,17415,17445
2021/8/30 14:50,10648,186978880,399677,17450,17475,17425,17425,17440
2021/8/30 20:55,1519,26574905,399788,17440,17495,17440,17440,17495
2021/8/30 21:00,19679,344920045,399092,17505,17550,17505,17505,17525
2021/8/30 21:10,6037,105798425,398951,17530,17545,17515,17515,17525
2021/8/30 21:20,14633,257071345,399778,17525,17590,17525,17525,17575
2021/8/30 21:30,10501,184449385,399462,17570,17595,17530,17530,17535
2021/8/30 21:40,13588,237869655,398625,17535,17535,17480,17480,17495
2021/8/30 21:50,7567,132639875,398580,17490,17495,17460,17460,17480
2021/8/30 22:00,7116,124340280,398577,17475,17500,17460,17460,17465
2021/8/30 22:10,7672,134010240,399909,17460,17475,17440,17440,17445
2021/8/30 22:20,6337,110969255,399502,17450,17490,17450,17450,17475
2021/8/30 22:30,12529,219445435,399362,17480,17505,17475,17475,17485
2021/8/30 22:40,4705,82408075,399201,17485,17515,17465,17465,17510
2021/8/30 22:50,6192,108452880,398035,17510,17535,17505,17505,17520
2021/8/31 9:00,15824,277826855,398321,17520,17580,17515,17515,17540
2021/8/31 9:10,9216,161464320,398628,17535,17545,17485,17485,17495
2021/8/31 9:20,5318,92429195,398867,17490,17520,17475,17475,17505
2021/8/31 9:30,3357,58797855,398517,17505,17520,17485,17485,17500
2021/8/31 9:40,5696,99765440,398780,17500,17510,17460,17460,17480
2021/8/31 9:50,5998,105054970,399617,17480,17480,17450,17450,17470
2021/8/31 10:00,8246,143570040,400051,17465,17465,17440,17440,17460
2021/8/31 10:10,2818,49343180,399881,17460,17465,17445,17445,17460
2021/8/31 10:31,8515,149097650,399372,17455,17490,17455,17455,17485
2021/8/31 10:40,5123,88762800,398585,17480,17500,17480,17480,17495
2021/8/31 10:50,5914,104495070,397587,17495,17530,17490,17490,17515
2021/8/31 11:00,8675,151899250,396935,17515,17540,17495,17495,17495
2021/8/31 11:10,5449,95411990,396636,17490,17500,17465,17465,17475
2021/8/31 11:20,9312,161965440,398039,17475,17480,17445,17445,17455
2021/8/31 13:30,10920,191154600,397396,17475,17510,17470,17470,17510
2021/8/31 13:40,7594,132932970,397814,17505,17515,17455,17455,17475
2021/8/31 13:50,10081,175237250,400250,17475,17485,17420,17420,17435
2021/8/31 14:00,26660,465186045,401843,17435,17450,17380,17380,17410
2021/8/31 14:10,12491,218130210,401807,17410,17430,17400,17400,17420
2021/8/31 14:20,8140,142368600,401513,17420,17445,17405,17405,17445
2021/8/31 14:30,6796,117443870,402118,17445,17450,17395,17395,17400
2021/8/31 14:40,40008,694930160,403962,17400,17400,17300,17300,17320
2021/8/31 14:50,59687,1030734500,400578,17315,17335,17200,17200,17270
2021/8/31 20:55,1067,18443095,400873,17270,17285,17270,17270,17285
